order_item_id,order_id,product_id,quantity,price
2317,1472,157,1,63575
2318,556,55,2,23449
2319,1569,126,3,34565
2320,1292,118,2,48600
2321,1235,147,1,25534
2322,399,266,3,71235
2323,1139,231,4,35645
2324,1950,200,5,23490
2325,455,194,3,79132
2326,1476,156,3,30812
2327,168,41,5,52474
2328,266,248,1,79073
2329,1968,143,3,39356
2330,1383,239,2,71901
2331,1825,148,3,1156
2332,1379,229,4,73396
2333,414,97,5,15647
2334,420,223,3,10747
2335,1017,150,2,63822
2336,1748,166,4,32826
2337,478,224,1,73472
2338,302,234,5,47800
2339,738,108,3,57551
2340,1061,174,5,20729
2341,105,197,5,24426
2342,538,153,2,11817
2343,987,31,3,56011
2344,1402,147,2,25534
2345,919,217,2,28444
2346,819,240,3,42131
2347,454,134,1,61314
2348,1813,198,4,36398
2349,1336,289,3,70425
2350,507,42,3,32068
2351,1163,9,5,18294
2352,102,231,4,35645
2353,1605,287,2,49394
2354,873,27,3,68979
2355,1674,195,2,64844
2356,220,35,5,45264
2357,1215,285,1,78454
2358,982,273,3,30207
2359,1281,259,1,72994
2360,801,183,1,22648
2361,1761,171,2,53367
2362,1963,219,3,79740
2363,819,258,1,37968
2364,669,14,1,18758
2365,712,99,2,20686
2366,1707,180,3,46162
2367,1,229,4,73396
2368,1414,269,3,69110
2369,758,96,3,55407
2370,1189,201,5,21732
2371,121,212,1,63948
2372,263,134,5,61314
2373,674,251,4,71585
2374,1644,164,4,62031
2375,1441,232,4,76955
2376,1182,94,2,7919
2377,1426,8,4,22298
2378,1772,248,2,79073
2379,369,266,1,71235
2380,1322,297,5,34940
2381,111,209,3,63375
2382,1214,298,5,52617
2383,1817,226,2,55443
2384,886,272,4,58129
2385,102,104,5,41994
2386,258,38,3,22586
2387,1972,58,5,25071
2388,543,127,3,55746
2389,1173,126,2,34565
2390,1705,267,2,21797
2391,710,279,5,21561
2392,1462,196,5,49420
2393,1432,38,5,22586
2394,573,99,2,20686
2395,1319,10,1,51332
2396,1970,86,3,76283
2397,499,278,3,70952
2398,687,184,3,47839
2399,1800,29,2,1515
2400,614,232,3,76955
2401,1853,291,5,881
2402,1990,285,4,78454
2403,1018,48,1,7071
2404,656,11,2,13430
2405,127,223,2,10747
2406,1261,39,5,78557
2407,1715,129,5,74967
2408,702,4,3,6224
2409,1640,5,4,59227
2410,1230,232,5,76955
2411,1147,73,3,62668
2412,1117,127,2,55746
2413,286,96,4,55407
2414,1800,166,1,32826
2415,1283,284,4,8456
2416,79,144,4,43611
2417,1671,204,2,78455
2418,1749,172,3,18332
2419,236,151,4,27058
2420,1488,58,2,25071
2421,1056,291,5,881
2422,1726,61,4,13560
2423,182,231,5,35645
2424,1060,158,1,26501
2425,994,209,1,63375
2426,934,115,2,20804
2427,1730,66,3,23594
2428,1645,145,1,63707
2429,1302,273,2,30207
2430,955,206,4,77858
2431,1382,34,1,67022
2432,1091,98,4,23508
2433,1614,259,3,72994
2434,1767,220,5,16960
2435,798,136,3,71487
2436,1318,207,4,41292
2437,643,287,3,49394
2438,1938,188,3,60932
2439,734,297,1,34940
2440,1297,66,5,23594
2441,1091,248,1,79073
2442,1207,300,4,2841
2443,371,278,5,70952
2444,777,300,4,2841
2445,1598,137,4,40811
2446,444,266,5,71235
2447,704,221,1,65477
2448,218,200,1,23490
2449,802,297,3,34940
2450,486,69,1,38506
2451,896,148,3,1156
2452,887,5,3,59227
2453,91,84,1,57382
2454,1993,184,2,47839
2455,1960,91,5,14200
2456,1767,226,1,55443
2457,1770,100,2,23968
2458,1558,66,4,23594
2459,1861,12,2,70678
2460,766,171,2,53367
2461,1309,3,1,43499
2462,1608,200,4,23490
2463,1250,32,1,33883
2464,1085,270,4,71934
2465,1783,188,2,60932
2466,981,236,1,48023
2467,1065,85,2,6764
2468,698,60,5,22191
2469,721,78,5,62906
2470,812,71,2,32551
2471,884,220,3,16960
2472,834,147,3,25534
2473,199,102,1,36425
2474,1532,257,1,48286
2475,924,51,5,22032
2476,151,52,4,46290
2477,1644,84,1,57382
2478,1313,36,2,59058
2479,906,222,2,7679
2480,74,52,1,46290
2481,1170,166,5,32826
2482,1480,89,5,23578
2483,1606,166,2,32826
2484,1668,119,5,39702
2485,458,95,5,2417
2486,371,8,4,22298
2487,962,251,5,71585
2488,1828,60,5,22191
2489,1350,248,2,79073
2490,1147,277,5,14294
2491,1547,173,4,23010
2492,766,279,1,21561
2493,902,237,4,4469
2494,1724,281,4,32495
2495,1662,300,2,2841
2496,693,220,1,16960
2497,1480,69,1,38506
2498,116,251,5,71585
2499,1329,145,2,63707
2500,128,118,1,48600
2501,815,260,4,13168
2502,397,262,1,29602
2503,25,290,1,39776
2504,505,300,5,2841
2505,189,107,5,5208
2506,1346,135,1,79563
2507,1180,190,5,9679
2508,464,253,3,35313
2509,1252,268,2,19423
2510,222,60,2,22191
2511,384,146,5,57810
2512,1037,135,4,79563
2513,1722,123,3,15639
2514,1472,89,1,23578
2515,997,218,2,46157
2516,1707,122,3,6796
2517,747,282,1,22946
2518,1057,40,2,78064
2519,710,173,3,23010
2520,1002,103,3,74263
2521,813,286,2,14521
2522,1962,268,3,19423
2523,1442,174,2,20729
2524,157,202,4,78084
2525,1852,124,1,61075
2526,717,120,5,55120
2527,1057,79,4,38406
2528,1080,252,4,10731
2529,648,112,3,32151
2530,1460,24,4,25662
2531,1441,100,3,23968
2532,1041,112,4,32151
2533,1170,76,2,4598
2534,719,33,1,37525
2535,1623,93,2,68326
2536,285,78,2,62906
2537,1018,144,5,43611
2538,977,129,3,74967
2539,655,62,2,40166
2540,370,136,1,71487
2541,1785,137,1,40811
2542,957,48,5,7071
2543,1041,286,3,14521
2544,1306,229,5,73396
2545,1063,241,5,17316
2546,928,84,2,57382
2547,1446,223,5,10747
2548,1166,144,4,43611
2549,1112,98,3,23508
2550,1580,233,1,22803
2551,1900,18,4,4812
2552,1626,139,1,2765
2553,845,174,1,20729
2554,802,117,3,27927
2555,1088,4,3,6224
2556,652,248,5,79073
2557,1040,228,1,39314
2558,986,187,1,72619
2559,1295,22,3,72670
2560,860,220,1,16960
2561,1060,240,1,42131
2562,978,146,3,57810
2563,1688,160,3,24925
2564,583,232,3,76955
2565,559,58,5,25071
2566,1299,157,4,63575
2567,1339,70,4,45796
2568,1821,199,1,34213
2569,847,102,1,36425
2570,428,1,1,16160
2571,1957,23,4,63064
2572,1015,44,5,25630
2573,434,108,5,57551
2574,1143,11,5,13430
2575,512,243,1,13095
2576,684,11,2,13430
2577,1644,289,5,70425
2578,899,100,2,23968
2579,538,127,3,55746
2580,433,179,5,47267
2581,1162,120,1,55120
2582,1452,256,1,57429
2583,1014,49,4,52539
2584,139,212,1,63948
2585,880,43,2,7488
2586,214,41,5,52474
2587,1100,144,3,43611
2588,262,19,3,75908
2589,1670,112,2,32151
2590,613,127,4,55746
2591,1444,50,5,21174
2592,1997,256,4,57429
2593,1604,164,4,62031
2594,304,217,5,28444
2595,1822,288,2,66172
2596,538,237,1,4469
2597,246,136,1,71487
2598,1458,274,5,64036
2599,838,227,2,6511
2600,835,238,3,39680
2601,1003,296,2,57194
2602,302,89,2,23578
2603,17,136,4,71487
2604,1718,277,2,14294
2605,802,196,2,49420
2606,402,235,5,1451
2607,1808,169,5,74790
2608,1096,241,5,17316
2609,1060,217,1,28444
2610,1949,132,3,72742
2611,1360,252,5,10731
2612,1801,111,5,52888
2613,849,243,5,13095
2614,708,141,4,34431
2615,1243,63,5,56699
2616,960,14,4,18758
2617,108,15,3,59100
2618,902,145,3,63707
2619,1447,109,4,12374
2620,762,200,3,23490
2621,127,265,3,29609
2622,1890,142,1,31857
2623,1056,203,1,1755
2624,27,6,2,65480
2625,1851,154,5,53551
2626,1342,90,3,10799
2627,1152,107,5,5208
2628,506,238,2,39680
2629,1695,237,1,4469
2630,981,219,1,79740
2631,1320,51,4,22032
2632,91,11,2,13430
2633,1516,278,2,70952
2634,1486,245,3,57781
2635,488,27,2,68979
2636,1558,229,4,73396
2637,1166,113,5,68082
2638,60,103,1,74263
2639,1492,107,3,5208
2640,911,40,1,78064
2641,929,215,3,36148
2642,1120,82,2,4126
2643,122,143,4,39356
2644,501,146,2,57810
2645,240,169,4,74790
2646,337,45,4,78282
2647,431,32,2,33883
2648,1906,225,2,22840
2649,956,90,1,10799
2650,667,279,2,21561
2651,663,55,5,23449
2652,672,153,5,11817
2653,1060,279,1,21561
2654,556,210,3,2636
2655,1943,144,1,43611
2656,1215,268,1,19423
2657,993,228,1,39314
2658,390,142,4,31857
2659,1603,167,2,32983
2660,233,99,4,20686
2661,549,118,3,48600
2662,527,110,4,56565
2663,232,119,5,39702
2664,810,40,4,78064
2665,1437,72,1,51147
2666,1357,219,4,79740
2667,359,89,4,23578
2668,1989,220,5,16960
2669,1,258,4,37968
2670,423,176,4,57855
2671,1093,264,4,13536
2672,1592,64,4,21839
2673,656,42,1,32068
2674,1543,199,1,34213
2675,191,7,2,36111
2676,706,73,2,62668
2677,1530,255,4,42977
2678,891,222,2,7679
2679,396,19,2,75908
2680,1133,49,5,52539
2681,185,221,5,65477
2682,1581,87,2,52776
2683,233,248,4,79073
2684,323,19,4,75908
2685,575,165,2,14506
2686,1286,281,4,32495
2687,96,23,2,63064
2688,195,78,4,62906
2689,1784,74,2,29053
2690,1193,151,3,27058
2691,1476,169,2,74790
2692,1705,10,3,51332
2693,1844,35,2,45264
2694,370,160,5,24925
2695,582,89,2,23578
2696,698,43,3,7488
2697,1513,12,1,70678
2698,1119,183,5,22648
2699,1328,97,2,15647
2700,146,210,4,2636
2701,1984,159,3,7372
2702,535,33,2,37525
2703,1022,25,3,56434
2704,1766,173,5,23010
2705,1327,182,1,36481
2706,751,181,3,49865
2707,1418,72,4,51147
2708,97,280,4,19003
2709,697,245,1,57781
2710,1959,16,3,60563
2711,429,70,4,45796
2712,1468,116,2,9864
2713,1858,265,5,29609
2714,1767,19,1,75908
2715,964,185,4,25232
2716,1758,279,4,21561
2717,544,174,3,20729
2718,515,131,3,62410
2719,753,213,1,47639
2720,1993,258,1,37968
2721,918,47,1,43320
2722,80,19,2,75908
2723,1600,9,5,18294
2724,1935,124,5,61075
2725,207,251,4,71585
2726,592,39,1,78557
2727,1153,4,2,6224
2728,1381,160,2,24925
2729,257,82,1,4126
2730,453,120,5,55120
2731,1866,195,2,64844
2732,1627,207,4,41292
2733,961,199,3,34213
2734,1064,101,5,6154
2735,285,155,5,55976
2736,1615,137,5,40811
2737,1088,9,5,18294
2738,1463,50,2,21174
2739,193,121,4,38961
2740,787,148,3,1156
2741,1340,238,3,39680
2742,1836,124,3,61075
2743,5,139,5,2765
2744,142,176,5,57855
2745,362,281,1,32495
2746,1313,172,2,18332
2747,835,146,1,57810
2748,96,40,1,78064
2749,348,49,5,52539
2750,1993,249,5,3513
2751,198,228,3,39314
2752,587,247,5,14629
2753,1337,206,4,77858
2754,334,273,4,30207
2755,1192,220,5,16960
2756,1372,182,5,36481
2757,1936,294,4,15289
2758,1707,63,4,56699
2759,655,234,1,47800
2760,51,262,2,29602
2761,884,109,2,12374
2762,1125,71,1,32551
2763,1056,119,1,39702
2764,940,93,4,68326
2765,1500,207,1,41292
2766,117,182,5,36481
2767,1845,161,2,71373
2768,213,240,3,42131
2769,1888,153,5,11817
2770,1713,4,5,6224
2771,1981,82,4,4126
2772,263,282,2,22946
2773,802,143,1,39356
2774,1540,143,1,39356
2775,1600,116,2,9864
2776,1466,192,2,35481
2777,736,235,2,1451
2778,1455,148,5,1156
2779,1202,43,4,7488
2780,1283,170,1,2333
2781,1635,12,2,70678
2782,334,284,3,8456
2783,1945,200,5,23490
2784,1438,208,5,19224
2785,1416,226,3,55443
2786,994,258,4,37968
2787,1027,162,4,74985
2788,915,191,5,58529
2789,507,236,2,48023
2790,1042,151,3,27058
2791,32,142,4,31857
2792,448,239,5,71901
2793,1138,88,3,48286
2794,1020,266,4,71235
2795,1598,194,4,79132
2796,1194,284,1,8456
2797,533,55,1,23449
2798,618,168,4,38032
2799,1929,109,1,12374
2800,1641,172,4,18332
2801,310,163,2,76829
2802,1223,259,2,72994
2803,1104,159,4,7372
2804,1248,81,2,72735
2805,1588,249,4,3513
2806,1892,47,1,43320
2807,458,76,5,4598
2808,200,111,3,52888
2809,225,6,3,65480
2810,1150,25,5,56434
2811,233,267,3,21797
2812,659,208,5,19224
2813,412,24,5,25662
2814,1980,187,1,72619
2815,716,152,1,7522
2816,259,152,1,7522
2817,1467,237,5,4469
2818,206,17,4,69101
2819,640,207,5,41292
2820,1775,206,1,77858
2821,924,141,5,34431
2822,1839,96,1,55407
2823,1497,201,1,21732
2824,1955,125,3,10999
2825,245,281,2,32495
2826,257,266,5,71235
2827,1436,171,3,53367
2828,1283,253,1,35313
2829,375,50,4,21174
2830,1738,23,2,63064
2831,1695,69,1,38506
2832,815,89,4,23578
2833,836,4,4,6224
2834,924,226,5,55443
2835,1070,142,5,31857
2836,247,85,3,6764
2837,23,232,3,76955
2838,268,296,1,57194
2839,638,121,1,38961
2840,1742,43,1,7488
2841,546,169,3,74790
2842,229,184,1,47839
2843,1933,295,3,32037
2844,656,271,3,33362
2845,936,143,3,39356
2846,65,63,5,56699
2847,1642,49,5,52539
2848,1817,7,3,36111
2849,505,8,1,22298
2850,1670,131,3,62410
2851,84,242,1,66085
2852,478,101,5,6154
2853,1150,49,5,52539
2854,759,105,1,7487
2855,534,173,5,23010
2856,223,297,2,34940
2857,468,269,5,69110
2858,146,287,2,49394
2859,1583,25,4,56434
2860,1168,251,5,71585
2861,1988,58,5,25071
2862,89,132,5,72742
2863,251,200,4,23490
2864,539,230,5,9673
2865,723,242,5,66085
2866,214,192,3,35481
2867,1456,16,3,60563
2868,1141,205,4,73578
2869,1257,179,5,47267
2870,661,118,2,48600
2871,871,153,2,11817
2872,1825,162,5,74985
2873,1293,128,2,29433
2874,943,176,1,57855
2875,58,73,4,62668
2876,1884,188,2,60932
2877,891,253,2,35313
2878,522,288,2,66172
2879,422,77,5,23855
2880,422,63,1,56699
2881,1043,286,5,14521
2882,1578,153,4,11817
2883,1854,231,2,35645
2884,1151,156,2,30812
2885,427,102,2,36425
2886,276,180,2,46162
2887,779,262,2,29602
2888,337,159,3,7372
2889,861,237,2,4469
2890,1749,259,4,72994
2891,579,136,3,71487
2892,1486,109,2,12374
2893,899,129,1,74967
2894,1595,28,2,73313
2895,1364,183,4,22648
2896,1584,80,3,51136
2897,714,82,5,4126
2898,422,274,4,64036
2899,1424,256,1,57429
2900,203,86,2,76283
2901,468,69,1,38506
2902,1582,281,3,32495
2903,789,138,5,61705
2904,1699,210,3,2636
2905,400,263,2,55506
2906,876,67,4,51875
2907,1599,12,4,70678
2908,501,25,5,56434
2909,1810,162,3,74985
2910,1822,219,5,79740
2911,1055,152,5,7522
2912,1817,59,3,47710
2913,712,245,1,57781
2914,1937,169,5,74790
2915,1458,287,5,49394
2916,1796,248,5,79073
2917,1516,263,5,55506
2918,141,76,3,4598
2919,702,191,2,58529
2920,646,213,5,47639
2921,976,286,4,14521
2922,795,160,1,24925
2923,1916,64,4,21839
2924,100,185,5,25232
2925,1657,221,5,65477
2926,424,135,2,79563
2927,614,34,1,67022
2928,412,178,4,38787
2929,1408,77,1,23855
2930,1558,117,3,27927
2931,1741,245,4,57781
2932,329,118,2,48600
2933,1940,109,2,12374
2934,199,182,4,36481
2935,1905,283,5,5733
2936,1331,137,4,40811
2937,1242,160,2,24925
2938,803,131,3,62410
2939,1477,183,2,22648
2940,1061,127,5,55746
2941,1032,272,2,58129
2942,1471,236,4,48023
2943,1203,88,3,48286
2944,278,10,1,51332
2945,1654,266,1,71235
2946,578,28,4,73313
2947,597,73,4,62668
2948,1613,221,4,65477
2949,1071,294,1,15289
2950,578,8,2,22298
2951,790,186,1,7524
2952,2000,173,1,23010
2953,1743,134,3,61314
2954,238,260,1,13168
2955,1245,178,2,38787
2956,549,3,1,43499
2957,712,216,5,8336
2958,1239,203,5,1755
2959,309,82,4,4126
2960,1723,202,1,78084
2961,1233,125,1,10999
2962,1848,160,1,24925
2963,1831,283,2,5733
2964,1824,278,3,70952
2965,1504,269,5,69110
2966,1624,60,5,22191
2967,1215,266,5,71235
2968,318,282,1,22946
2969,66,14,3,18758
2970,931,27,2,68979
2971,1715,282,5,22946
2972,1406,44,2,25630
2973,1388,236,4,48023
2974,1428,60,3,22191
2975,819,277,4,14294
2976,1304,183,4,22648
2977,430,299,1,38762
2978,715,92,3,44361
2979,1817,17,2,69101
2980,357,175,4,68600
2981,1788,284,4,8456
2982,632,165,1,14506
2983,343,8,2,22298
2984,515,70,4,45796
2985,1028,219,4,79740
2986,689,194,3,79132
2987,696,268,5,19423
2988,1115,193,1,66327
2989,1266,146,3,57810
2990,92,192,3,35481
2991,1556,161,1,71373
2992,560,78,3,62906
2993,1267,111,4,52888
2994,1330,99,4,20686
2995,85,4,2,6224
2996,843,251,2,71585
2997,443,188,5,60932
2998,349,93,1,68326
2999,1901,179,3,47267
3000,1049,183,5,22648
3001,1408,191,2,58529
3002,1207,282,2,22946
3003,255,85,5,6764
3004,977,70,3,45796
3005,1502,162,3,74985
3006,120,57,3,57240
3007,1521,92,2,44361
3008,482,229,5,73396
3009,674,236,2,48023
3010,1703,189,2,9944
3011,418,200,5,23490
3012,679,55,1,23449
3013,955,51,2,22032
3014,1364,38,2,22586
3015,1418,6,4,65480
3016,794,21,2,38420
3017,217,8,2,22298
3018,1341,165,5,14506
3019,1362,119,5,39702
3020,1185,261,4,13527
3021,1937,16,1,60563
3022,1652,284,1,8456
3023,47,85,4,6764
3024,1159,293,5,21663
3025,270,169,5,74790
3026,577,276,3,22839
3027,646,248,4,79073
3028,254,253,5,35313
3029,1089,49,5,52539
3030,21,227,2,6511
3031,1182,124,2,61075
3032,347,155,3,55976
3033,526,145,2,63707
3034,1519,213,4,47639
3035,20,211,5,36659
3036,1329,76,3,4598
3037,480,85,3,6764
3038,1185,143,5,39356
3039,399,204,3,78455
3040,1166,123,3,15639
3041,1069,249,5,3513
3042,227,104,5,41994
3043,889,9,4,18294
3044,1130,30,1,50548
3045,104,91,4,14200
3046,1919,128,5,29433
3047,306,174,3,20729
3048,1982,41,4,52474
3049,1578,263,1,55506
3050,1648,286,1,14521
3051,1116,280,5,19003
3052,403,210,4,2636
3053,364,40,1,78064
3054,908,267,5,21797
3055,1119,57,1,57240
3056,558,128,1,29433
3057,1778,176,1,57855
3058,1629,220,4,16960
3059,467,21,2,38420
3060,992,64,1,21839
3061,1765,244,1,43756
3062,950,277,1,14294
3063,1813,70,3,45796
3064,1042,256,3,57429
3065,189,115,4,20804
3066,460,237,1,4469
3067,1749,154,2,53551
3068,413,74,1,29053
3069,364,228,5,39314
3070,1439,26,3,61285
3071,1790,85,3,6764
3072,947,212,2,63948
3073,420,91,5,14200
3074,1815,198,2,36398
3075,328,204,3,78455
3076,1974,119,2,39702
3077,227,241,3,17316
3078,1004,143,2,39356
3079,770,153,2,11817
3080,447,198,1,36398
3081,1133,87,4,52776
3082,645,129,5,74967
3083,1020,52,4,46290
3084,1479,72,3,51147
3085,921,246,5,28052
3086,1363,77,2,23855
3087,238,181,5,49865
3088,1233,273,1,30207
3089,1417,267,4,21797
3090,162,198,4,36398
3091,114,68,1,14502
3092,120,159,3,7372
3093,1389,274,4,64036
3094,437,172,3,18332
3095,936,183,1,22648
3096,1536,104,4,41994
3097,804,208,4,19224
3098,302,124,2,61075
3099,1560,60,2,22191
3100,1098,285,4,78454
3101,1990,236,1,48023
3102,1859,296,4,57194
3103,26,281,2,32495
3104,683,123,2,15639
3105,1003,77,1,23855
3106,1749,273,4,30207
3107,1283,92,2,44361
3108,196,136,4,71487
3109,1130,241,2,17316
3110,1860,65,1,43524
3111,1995,146,5,57810
3112,257,27,5,68979
3113,973,19,1,75908
3114,433,268,5,19423
3115,1757,59,2,47710
3116,652,114,1,51081
3117,396,45,2,78282
3118,276,10,4,51332
3119,1822,177,1,41201
3120,1875,185,5,25232
3121,1922,169,1,74790
3122,1886,151,1,27058
3123,78,72,2,51147
3124,1169,128,4,29433
3125,118,260,3,13168
3126,155,73,5,62668
3127,798,72,4,51147
3128,1743,143,1,39356
3129,762,129,1,74967
3130,874,237,5,4469
3131,1476,270,2,71934
3132,1915,276,2,22839
3133,168,242,4,66085
3134,273,143,4,39356
3135,674,285,1,78454
3136,1329,203,1,1755
3137,1386,111,4,52888
3138,970,156,1,30812
3139,650,145,4,63707
3140,1075,80,4,51136
3141,842,7,5,36111
3142,63,141,3,34431
3143,702,251,3,71585
3144,1470,190,3,9679
3145,1772,271,3,33362
3146,1292,123,2,15639
3147,609,170,5,2333
3148,508,204,2,78455
3149,93,260,3,13168
3150,112,254,1,31125
3151,1241,214,5,1561
3152,889,66,5,23594
3153,1251,115,5,20804
3154,379,167,4,32983
3155,1615,223,4,10747
3156,808,79,5,38406
3157,1554,182,2,36481
3158,108,101,5,6154
3159,412,269,2,69110
3160,766,147,3,25534
3161,1330,94,3,7919
3162,1098,154,1,53551
3163,1837,164,3,62031
3164,1150,4,1,6224
3165,105,7,5,36111
3166,1704,287,4,49394
3167,855,42,5,32068
3168,142,50,4,21174
3169,669,115,1,20804
3170,1572,93,1,68326
3171,992,20,5,15753
3172,682,220,2,16960
3173,618,179,3,47267
3174,959,150,5,63822
3175,762,34,3,67022
3176,1296,44,2,25630
3177,1316,235,1,1451
3178,1069,44,5,25630
3179,1308,129,4,74967
3180,528,273,4,30207
3181,1098,130,4,74149
3182,1789,222,3,7679
3183,1024,291,1,881
3184,1012,227,1,6511
3185,8,24,1,25662
3186,1110,204,5,78455
3187,1377,95,1,2417
3188,1755,8,1,22298
3189,94,75,2,73656
3190,942,130,4,74149
3191,1018,85,4,6764
3192,794,28,1,73313
3193,1258,207,1,41292
3194,518,162,3,74985
3195,1399,295,5,32037
3196,1159,133,4,66139
3197,214,167,3,32983
3198,1284,226,1,55443
3199,1292,203,5,1755
3200,1176,171,3,53367
3201,824,86,4,76283
3202,875,163,3,76829
3203,1056,157,4,63575
3204,232,286,1,14521
3205,1240,223,5,10747
3206,457,255,5,42977
3207,372,95,4,2417
3208,1741,159,4,7372
3209,578,4,2,6224
3210,297,36,3,59058
3211,250,239,2,71901
3212,918,127,4,55746
3213,544,204,3,78455
3214,173,8,1,22298
3215,1770,16,2,60563
3216,414,97,5,15647
3217,154,253,2,35313
3218,1166,291,1,881
3219,420,147,2,25534
3220,1926,212,1,63948
3221,923,216,1,8336
3222,457,238,5,39680
3223,1603,84,3,57382
3224,639,213,2,47639
3225,672,236,1,48023
3226,818,184,4,47839
3227,9,281,4,32495
3228,837,171,3,53367
3229,466,62,3,40166
3230,927,97,5,15647
3231,477,43,3,7488
3232,605,155,2,55976
3233,790,5,1,59227
3234,1532,173,2,23010
3235,584,145,1,63707
3236,121,22,2,72670
3237,637,125,5,10999
3238,1432,84,2,57382
3239,1716,232,1,76955
3240,1567,173,1,23010
3241,1811,236,4,48023
3242,572,221,4,65477
3243,1830,280,1,19003
3244,1950,36,3,59058
3245,943,208,3,19224
3246,1528,75,3,73656
3247,1129,287,4,49394
3248,93,1,2,16160
3249,49,13,1,14754
3250,1035,242,5,66085
3251,1792,54,5,62209
3252,998,120,1,55120
3253,100,148,4,1156
3254,1046,246,2,28052
3255,963,218,2,46157
3256,1347,153,5,11817
3257,791,79,4,38406
3258,285,30,3,50548
3259,1971,36,4,59058
3260,1407,24,2,25662
3261,579,263,1,55506
3262,636,133,1,66139
3263,460,66,5,23594
3264,1571,9,2,18294
3265,793,9,5,18294
3266,1110,55,2,23449
3267,1887,122,3,6796
3268,495,195,1,64844
3269,1010,16,2,60563
3270,1254,10,3,51332
3271,1883,252,1,10731
3272,1054,229,3,73396
3273,1023,176,4,57855
3274,1858,234,5,47800
3275,568,164,5,62031
3276,1853,234,5,47800
3277,341,163,3,76829
3278,193,12,1,70678
3279,872,115,5,20804
3280,1576,222,2,7679
3281,1930,26,4,61285
3282,1933,173,3,23010
3283,1343,142,5,31857
3284,1272,12,1,70678
3285,1756,262,4,29602
3286,897,299,3,38762
3287,1136,65,2,43524
3288,296,290,5,39776
3289,657,220,1,16960
3290,1014,262,5,29602
3291,1125,127,5,55746
3292,1867,289,1,70425
3293,129,83,2,23812
3294,1750,64,4,21839
3295,11,150,2,63822
3296,1704,143,1,39356
3297,841,53,4,46073
3298,40,6,3,65480
3299,1987,91,1,14200
3300,335,199,1,34213
3301,249,195,5,64844
3302,1155,120,3,55120
3303,1923,210,5,2636
3304,1117,46,4,75766
3305,1652,87,5,52776
3306,1686,202,1,78084
3307,43,125,3,10999
3308,236,228,1,39314
3309,1464,4,1,6224
3310,1351,108,5,57551
3311,144,290,2,39776
3312,247,122,2,6796
3313,656,287,3,49394
3314,1934,116,4,9864
3315,712,264,2,13536
3316,827,300,4,2841
3317,484,205,5,73578
3318,1935,114,4,51081
3319,1648,300,4,2841
3320,1270,39,5,78557
3321,753,254,4,31125
3322,1040,190,2,9679
3323,303,135,1,79563
3324,324,57,4,57240
3325,1655,86,1,76283
3326,1730,76,1,4598
3327,1844,71,4,32551
3328,1489,11,5,13430
3329,1220,200,3,23490
3330,166,236,4,48023
3331,266,122,4,6796
3332,317,142,5,31857
3333,343,92,5,44361
3334,1318,16,2,60563
3335,1896,93,3,68326
3336,1571,285,1,78454
3337,1961,261,1,13527
3338,1416,132,2,72742
3339,276,120,3,55120
3340,64,68,2,14502
3341,1639,169,3,74790
3342,160,95,1,2417
3343,1799,174,1,20729
3344,1253,155,3,55976
3345,1163,121,4,38961
3346,585,256,2,57429
3347,1500,172,1,18332
3348,1565,270,1,71934
3349,10,215,1,36148
3350,566,38,3,22586
3351,1285,60,5,22191
3352,241,162,5,74985
3353,1313,244,2,43756
3354,502,278,1,70952
3355,913,215,3,36148
3356,997,64,4,21839
3357,986,187,1,72619
3358,410,168,4,38032
3359,1240,180,5,46162
3360,1069,9,3,18294
3361,1039,154,5,53551
3362,675,238,4,39680
3363,580,266,5,71235
3364,283,206,4,77858
3365,832,197,2,24426
3366,1154,266,2,71235
3367,661,132,5,72742
3368,1665,262,4,29602
3369,1147,273,4,30207
3370,1692,11,1,13430
3371,1468,157,3,63575
3372,1090,68,5,14502
3373,206,217,5,28444
3374,1770,255,5,42977
3375,1606,171,3,53367
3376,30,171,2,53367
3377,372,225,4,22840
3378,712,120,3,55120
3379,1614,103,1,74263
3380,10,150,5,63822
3381,884,255,5,42977
3382,612,248,4,79073
3383,62,295,1,32037
3384,619,246,3,28052
3385,1883,30,5,50548
3386,382,90,4,10799
3387,637,275,3,59305
3388,1559,213,1,47639
3389,265,252,4,10731
3390,1507,206,1,77858
3391,469,131,4,62410
3392,587,86,1,76283
3393,451,209,1,63375
3394,1329,21,1,38420
3395,415,63,5,56699
3396,1160,275,4,59305
3397,1409,51,4,22032
3398,1508,295,1,32037
3399,181,85,2,6764
3400,638,241,2,17316
3401,81,55,5,23449
3402,1476,103,2,74263
3403,550,156,1,30812
3404,1778,198,1,36398
3405,1982,12,3,70678
3406,1800,212,5,63948
3407,139,23,2,63064
3408,407,288,1,66172
3409,747,195,3,64844
3410,192,89,4,23578
3411,1530,3,4,43499
3412,744,195,3,64844
3413,819,112,4,32151
3414,285,155,3,55976
3415,1584,144,1,43611
3416,1764,221,5,65477
3417,1855,155,2,55976
3418,1910,46,4,75766
3419,911,58,1,25071
3420,281,72,5,51147
3421,917,179,2,47267
3422,1732,120,5,55120
3423,609,262,5,29602
3424,52,52,3,46290
3425,1093,203,4,1755
3426,1945,253,1,35313
3427,515,212,1,63948
3428,1279,104,1,41994
3429,1337,278,3,70952
3430,206,169,4,74790
3431,696,150,1,63822
3432,35,38,5,22586
3433,118,235,4,1451
3434,1523,4,2,6224
